FileName	OriginalHyperLink	NewHyperLink	CoincidencePrefix
Kulancesager.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Forretningsgang%20for%20kulancesager%20på%20skadeområdet.pdf"""		
Kvalitetssystemet.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Kvalitetssystem%20og%20hvordan%20man%20besvarer%20spørgsmålene/Kvalitetssystem.docx"""		
Kørsel med isede og duggede ruder.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/U20172784-01_R_DEF_20170925%20Kørsel%20med%20isede%20og%20duggede%20ruder.pdf"""		
Leasingdækning.aspx	"href=""/Sider/vilkaar.aspx"""		
Leasingdækning.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/moms.pdf"""		
Leasingdækning.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Almindelig%20kaskoskader%20ved%20leasing.pdf"""		
Leasingdækning.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Dekl.%20ved%20alm.finansering%20ej%20dækningsberet.pdf"""		
Leasingdækning.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Deklaration%20ved%20leasingl.pdf"""		
Leasingdækning.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/deklaration_F_bemærkninger.pdf"""		
Leasingdækning.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Fdeklaration.pdf"""		
Links og litteratur.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/FogE.pdf"""		
Links og litteratur.aspx	"href=""http://www.forsikringogpension.dk/"""		
Links og litteratur.aspx	"href=""http://www.fed.dk/"""		
Links og litteratur.aspx	"href=""https://www.eastoffice.dk/"""		
Links og litteratur.aspx	"href=""http://www.daf.dk/"""		
Links og litteratur.aspx	"href=""http://www.bilbasen.dk/"""		
Links og litteratur.aspx	"href=""http://www.nummerplade.net/"""		
Links og litteratur.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Værdiforrigelse.pdf"""		
Links og litteratur.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/ansvar%20ved%20sammenstød.pdf"""		
Links og litteratur.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Bil%20udtryk.doc"""		
Mail adresser på forsikringsselskaber og andre samarbejdspartnere.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Mailadresser%20til%20brug%20i%20regres%20med%20erhverv%20ansvarskrav/Liste%20over%20forsikringsselskabers%20ansvarsafdelinger.docx"""		
Mailadresser til sikker post mellem selskaberne.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Mail%20adresser%20til%20sikker%20post%20mellem%20selskaberne.pdf"""		
Manuel check.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Manuel%20check/Manuel%20check.docx"""		
Motorkøretøjsdirektiv 2009-103-EC.aspx	"href=""https://dfim.dk/dansk/dfim/motorkoeretoejsdirektiv/Sider/Skaderepr%c3%a6sentantens-rolle-.aspx"""		
Motorkøretøjsdirektiv 2009-103-EC.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/DFIM%20direktivsager.doc"""		
Motorkøretøjsdirektiv 2009-103-EC.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/specielle%20aftaler.pdf"""		
