Filnavn;Branche;Content;IsLinkCoincidence;FileInLink;NytLink;Prefix
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=244310";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=216464";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=216235";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=218528";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=222089";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=221725";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=229309";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=240633";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=240081";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=236892";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=242555";False;ViewDocument.aspx;;
Ankenævnskendelse stikledning - i brønd.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=62274";False;viewdoc.aspx;;
Ankenævnskendelse stikledning - i brønd.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=217912";False;ViewDocument.aspx;;
Ankenævnskendelse stikledning - gulvafløb.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=55605";False;viewdoc.aspx;;
Ankenævnskendelse stikledning - gulvafløb.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=226661";False;ViewDocument.aspx;;
Ankenævnskendelse stikledning - død ledning.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=85243";False;viewdoc.aspx;;
Ankenævnskendelse stikledning - død ledning.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=67299";False;viewdoc.aspx;;
Ankenævnskendelse Lovliggørelse.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=87562";False;viewdoc.aspx;;
