Filnavn;Branche;Content;IsLinkCoincidence;FileInLink;NytLink;Prefix
Tilfældig udstrømning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Undtaget%20under%20anden%20bygningsbeskadigelse.aspx";False;Undtaget%20under%20anden%20bygningsbeskadigelse.aspx;;
Tilfældig udstrømning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20bygning.aspx";False;Sagsbehandling%20bygning.aspx;;
Tyveri og hærværk.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Undtaget%20under%20anden%20bygningsbeskadigelse.aspx";False;Undtaget%20under%20anden%20bygningsbeskadigelse.aspx;;
Tyveri og hærværk.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20bygning.aspx";False;Sagsbehandling%20bygning.aspx;;
Slukning og bortkomst.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Undtaget%20under%20anden%20bygningsbeskadigelse.aspx";False;Undtaget%20under%20anden%20bygningsbeskadigelse.aspx;;
Slukning og bortkomst.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20bygning.aspx";False;Sagsbehandling%20bygning.aspx;;
Tørkogning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Undtaget%20under%20anden%20bygningsbeskadigelse.aspx";False;Undtaget%20under%20anden%20bygningsbeskadigelse.aspx;;
Tørkogning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20bygning.aspx";False;Sagsbehandling%20bygning.aspx;;
Lynnedslag.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Undtaget%20under%20anden%20bygningsbeskadigelse.aspx";False;Undtaget%20under%20anden%20bygningsbeskadigelse.aspx;;
Lynnedslag.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20bygning.aspx";False;Sagsbehandling%20bygning.aspx;;
Opstigende kloak eller grundvand.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Tilfældig%20udstrømning.aspx";False;Tilfældig%20udstrømning.aspx;;
Data.aspx;Erhverv;href="/Skade/hb/erhv/Delte%20dokumenter/Byretsdom%2024%20februar%202014%20data.pdf";False;Byretsdom%2024%20februar%202014%20data.pdf;;
Medarbejdersager L.aspx;Erhverv;href="/Skade/hb/GenerelSkadepolitik/Sider/Sagerhvoransatteerinvolveret.aspx";False;Sagerhvoransatteerinvolveret.aspx;;
ErhvervMedarbejdersager.aspx;Erhverv;href="/Skade/hb/GenerelSkadepolitik/Sider/Sagerhvoransatteerinvolveret.aspx";False;Sagerhvoransatteerinvolveret.aspx;;
Klausuler på bygning.aspx;Erhverv;href="/Skade/hb/erhv/Delte%20dokumenter/Klausuler%20på%20bygning.pdf";False;Klausuler%20på%20bygning.pdf;;
ErhvervSkybrud.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20løsøre.aspx";False;Sagsbehandling%20løsøre.aspx;;
ErhvervSkybrud.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Erstatningsopgørelse.aspx";False;Erstatningsopgørelse.aspx;;
ErhvervSkybrud.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Dokumentation.aspx";False;Dokumentation.aspx;;
Kasseapparater.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Rede%20penge.aspx";False;Rede%20penge.aspx;;
Hvem er sikret - Løsøre.aspx;Erhverv;href="http://www.forsikringogpension.dk/medlemmer/branchesamarbejde/skadeforsikringsaftalerne/Documents/Dobbeltforsikringsaftalen.pdf";False;Dobbeltforsikringsaftalen.pdf;;
Hvem er sikret - Løsøre.aspx;Erhverv;href="http://www.forsikringogpension.dk/medlemmer/branchesamarbejde/skadeforsikringsaftalerne/Documents/Dobbeltforsikringsaftalen.pdf";False;Dobbeltforsikringsaftalen.pdf;;
